ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wp_page_template,Meta: _key_features,Meta: _key_features_list,Meta: key_features_list,Meta: _technical_specification,Meta: technical_specification,Meta: _safety_information,Meta: safety_information,Meta: _downloads__faqs,Meta: _downloads_repeater,Meta: downloads_repeater,Meta: _faqs_repeater,Meta: faqs_repeater,Meta: _yoast_wpseo_focuskw_text_input,Meta: top_hire,Meta: _top_hire,Meta: inline_featured_image,Meta: _yoast_wpseo_primary_product_cat,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: _yoast_wpseo_content_score,Meta: downloads_repeater_0_title,Meta: _downloads_repeater_0_title,Meta: downloads_repeater_0_download,Meta: _downloads_repeater_0_download,Meta: __is_newly_created_product,Meta: __first_variation_id,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Meta: _yoast_wpseo_primary_yith_booking_service,Meta: _yoast_wpseo_wordproof_timestamp,Meta: _yoast_wpseo_title,Meta: _yoast_wpseo_metadesc,Meta: _yoast_wpseo_primary_product_brand,Meta: _yoast_wpseo_focuskw,Meta: _yoast_wpseo_linkdex,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Meta: _oembed_b3c065c607accdc616475f468f40c0e0,Meta: _oembed_fd72c0b57beb29d16d14ba03fd570b66,Meta: _wp_old_date,Meta: _oembed_90fdd625a029229db2fd652269f0b79d,Meta: _oembed_time_90fdd625a029229db2fd652269f0b79d,Attribute 2 default,Meta: _oembed_129d6c7f261d82d1eb07d003b840b4ea,Meta: _oembed_f36908ec9bc10b76f853e965dba62137,Meta: _oembed_73d89df8b01289db4687fe406be4c5d0,Meta: _yoast_wpseo_canonical,Attribute 1 default,Meta: _oembed_e183a301c5b257a330206eaa41dda938,Meta: _oembed_time_e183a301c5b257a330206eaa41dda938
10678,variation,B1701015,,"Air Bag Drain Stopper, 75/100/150mm fittings - Air Bag Drain Stopper-100mm",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12.65,,,,,,,B1701010-20,,,B1701025,,,0,,Choose an option,Air Bag Drain Stopper-100mm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679,variation,B1701010,,"Air Bag Drain Stopper, 75/100/150mm fittings - Air Bag Drain Stopper-75mm",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12.65,,,,,,,B1701010-20,,,B1701025,,,0,,Choose an option,Air Bag Drain Stopper-75mm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10680,variation,B1701050,,"Drain Testing Plug/Stopper, 50-150mm - Drain Testing Plug/Stopper-150mm",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.15,,,,,,,B1701035-50,,,,,,0,,Choose an option,Drain Testing Plug/Stopper-150mm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10681,variation,B1701045,,"Drain Testing Plug/Stopper, 50-150mm - Drain Testing Plug/Stopper-100mm",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.15,,,,,,,B1701035-50,,,,,,0,,Choose an option,Drain Testing Plug/Stopper-100mm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10682,variation,B1701040,,"Drain Testing Plug/Stopper, 50-150mm - Drain Testing Plug/Stopper-75mm",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.15,,,,,,,B1701035-50,,,,,,0,,Choose an option,Drain Testing Plug/Stopper-75mm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10683,variation,B1701035,,"Drain Testing Plug/Stopper, 50-150mm - Drain Testing Plug/Stopper-50mm",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.15,,,,,,,B1701035-50,,,,,,0,,Choose an option,Drain Testing Plug/Stopper-50mm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10687,variation,B1801065,,General Hand Tools - Tarmac Fork,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12.1,,,,,,,B1001010-65,,,"10/010, 10/090-100, 10/120, 10/200",,,0,,Choose an option,Tarmac Fork,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10688,variation,B1801060,,General Hand Tools - Tarmac Rake,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12.1,,,,,,,B1001010-65,,,"10/010, 10/090-100, 10/120, 10/200",,,0,,Choose an option,Tarmac Rake,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10689,variation,B1801035,,General Hand Tools - General Hand Tools-Crowbar,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10.05,,,,,,,B1001010-65,,,"10/010, 10/090-100, 10/120, 10/200",,,0,,Choose an option,General Hand Tools-Crowbar,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10690,variation,B1801030,,General Hand Tools - General Hand Tools-Pick,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10.05,,,,,,,B1001010-65,,,"10/010, 10/090-100, 10/120, 10/200",,,0,,Choose an option,General Hand Tools-Pick,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10691,variation,B1801025,,General Hand Tools - General Hand Tools-Sledge Hammer,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10.05,,,,,,,B1001010-65,,,"10/010, 10/090-100, 10/120, 10/200",,,0,,Choose an option,General Hand Tools-Sledge Hammer,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10692,variation,B1801020,,General Hand Tools - General Hand Tools-Shovel,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10.05,,,,,,,B1001010-65,,,"10/010, 10/090-100, 10/120, 10/200",,,0,,Choose an option,General Hand Tools-Shovel,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10693,variation,B1801015,,General Hand Tools - General Hand Tools-Punner,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10.05,,,,,,,B1001010-65,,,"10/010, 10/090-100, 10/120, 10/200",,,0,,Choose an option,General Hand Tools-Punner,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694,variation,B1801010,,General Hand Tools - General Hand Tools-Pavers Maul,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10.05,,,,,,,B1001010-65,,,"10/010, 10/090-100, 10/120, 10/200",,,0,,Choose an option,General Hand Tools-Pavers Maul,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10695,variation,B1801005,,General Hand Tools - General Hand Tools-Hod,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10.05,,,,,,,B1001010-65,,,"10/010, 10/090-100, 10/120, 10/200",,,0,,Choose an option,General Hand Tools-Hod,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10698,variation,B1802025,,"Road Cones - Road Cones-Motoway Road Cone, 1m",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8.05,,,,,,,B1802010-30,,,,,,0,,Choose an option,"Road Cones-Motoway Road Cone\, 1m",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10700,variation,B1802015,,"Road Cones - Road Cones-Road Cone, 750mm",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.15,,,,,,,B1802010-30,,,,,,0,,Choose an option,"Road Cones-Road Cone\, 750mm",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10701,variation,B1802010,,"Road Cones - Road Cones-Road Cone, 450mm",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3.55,,,,,,,B1802010-30,,,,,,0,,Choose an option,"Road Cones-Road Cone\, 450mm",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10706,variation,B1802055,,"Road Signs, 600-1200mm c/w Stand - Stop/Go Board c/w stand",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,13.3,,,,,,,B1802035-50,,,,,,0,,Choose an option,Stop/Go Board c/w stand,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10707,variation,B1802075,,Barrier Boards & Posts (Chapter Eight),-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9.05,,,,,,,B1802060-75,,,,,,0,,Choose an option,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10708,variation,B1802070,,Barrier Boards & Posts (Chapter Eight),-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.55,,,,,,,B1802060-75,,,,,,0,,Choose an option,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10709,variation,B1802065,,Barrier Boards & Posts (Chapter Eight),-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4,,,,,,,B1802060-75,,,,,,0,,Choose an option,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10710,variation,B1802060,,Barrier Boards & Posts (Chapter Eight),-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3.2,,,,,,,B1802060-75,,,,,,0,,Choose an option,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10711,variation,B1802100,,Melba Log Barrier System - Melba Log Road Barrier System - Post,-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2.6,,,,,,,B1802090-100,,,,,,0,,Choose an option,Melba Log Road Barrier System - Post,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10712,variation,B1802095,,Melba Log Barrier System - Melba Log Road Barrier System - Melba Log,-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2.6,,,,,,,B1802090-100,,,,,,0,,Choose an option,Melba Log Road Barrier System - Melba Log,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10713,variation,B1802090,,Melba Log Barrier System - Melba Log Road Barrier System - Reflective Board,-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9.75,,,,,,,B1802090-100,,,,,,0,,Choose an option,Melba Log Road Barrier System - Reflective Board,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10714,variation,B1802112,,"Utility Plates - Utility plate, 1200x800mm (footpaths only)",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.45,,,,,,,B1802110-12,,,,,,0,,Choose an option,"Utility plate\, 1200x800mm (footpaths only)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10715,variation,B1802110,,"Utility Plates - Utility Plate, 1080x1080mm (footpaths only)",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.45,,,,,,,B1802110-12,,,,,,0,,Choose an option,"Utility Plate\, 1080x1080mm (footpaths only)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10717,variation,B1901035,,"Spillage Drip Tray, 40L/60L - Drip Tray - 60L",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18.65,,,,,,,B1901025-35,,,,,,0,,Choose an option,Drip Tray - 60L,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10718,variation,B1901025,,"Spillage Drip Tray, 40L/60L - Drip Tray - 40L",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18.65,,,,,,,B1901025-35,,,,,,0,,Choose an option,Drip Tray - 40L,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10727,variation,B2104010,,"Wheelie Bins - Wheelie Bin, 240L",-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15.5,,,,,,,21/410-B2104,,,,,,0,,Choose an option,"Wheelie Bin\, 240L",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10728,variation,B2104005,,"Wheelie Bins - Wheelie Bin, 140L",-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12.9,,,,,,,21/410-B2104,,,,,,0,,Choose an option,"Wheelie Bin\, 140L",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10731,variation,T/A001,,High Clearance Access Towers - 2.0m,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64.85,,,,,,,T/A001-A003,,,"SAE01 0406010, SAE01 0811025, SAE01 0704003",,,0,,Length,2.0m,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10732,variation,01/410,,Lightweight Staging Boards (0.45m Wide) - Standard Lightweight Staging (450mm Wide)-6.0m,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,35.7,,,,,,,01/350-410,,,"B0101010-20, B0101030-45, SAE01 0406010, SAE01 0204025-40",,,0,,Choose an option,Standard Lightweight Staging (450mm Wide)-6.0m,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10733,variation,01/400,,Lightweight Staging Boards (0.45m Wide) - Standard Lightweight Staging (450mm Wide)-5.4m,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.9,,,,,,,01/350-410,,,"B0101010-20, B0101030-45, SAE01 0406010, SAE01 0204025-40",,,0,,Choose an option,Standard Lightweight Staging (450mm Wide)-5.4m,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10734,variation,01/390,,Lightweight Staging Boards (0.45m Wide) - Standard Lightweight Staging (450mm Wide)-4.8m,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27.75,,,,,,,01/350-410,,,"B0101010-20, B0101030-45, SAE01 0406010, SAE01 0204025-40",,,0,,Choose an option,Standard Lightweight Staging (450mm Wide)-4.8m,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10735,variation,01/380,,"Lightweight Staging Boards (0.45m Wide) - Standard Lightweight Staging (450mm Wide)-4.2m, 22kg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24.45,,,,,,,01/350-410,,,"B0101010-20, B0101030-45, SAE01 0406010, SAE01 0204025-40",,,0,,Choose an option,"Standard Lightweight Staging (450mm Wide)-4.2m\, 22kg",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736,variation,01/370,,"Lightweight Staging Boards (0.45m Wide) - Standard Lightweight Staging (450mm Wide)-3.6m, 19.5kg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22.4,,,,,,,01/350-410,,,"B0101010-20, B0101030-45, SAE01 0406010, SAE01 0204025-40",,,0,,Choose an option,"Standard Lightweight Staging (450mm Wide)-3.6m\, 19.5kg",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10737,variation,01/360,,"Lightweight Staging Boards (0.45m Wide) - Standard Lightweight Staging (450mm Wide)-3.0m, 15.3kg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,19.8,,,,,,,01/350-410,,,"B0101010-20, B0101030-45, SAE01 0406010, SAE01 0204025-40",,,0,,Choose an option,"Standard Lightweight Staging (450mm Wide)-3.0m\, 15.3kg",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10738,variation,01/350,,"Lightweight Staging Boards (0.45m Wide) - Standard Lightweight Staging (450mm Wide)-2.4m, 13kg",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17.4,,,,,,,01/350-410,,,"B0101010-20, B0101030-45, SAE01 0406010, SAE01 0204025-40",,,0,,Choose an option,"Standard Lightweight Staging (450mm Wide)-2.4m\, 13kg",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10744,variation,17/355,,Mobile Pipe Racks and Linking Kit - Mobile Pipe Racks - 2 tonne,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,70.75,,,,,,,17/340-355,,,17/365,,,0,,Choose an option,Mobile Pipe Racks - 2 tonne,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10745,variation,17/340,,Mobile Pipe Racks and Linking Kit - Mobile Pipe Racks - 1 tonne,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,58.15,,,,,,,17/340-355,,,17/365,,,0,,Choose an option,Mobile Pipe Racks - 1 tonne,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10746,variation,21/320,,Dry Wall Panel Duct Lifter - Dry Wall Panel/ HVAC Duct Lift 68kg to 4.55m,-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100.2,,,,,,,21/310-320,,,"21/135, 21/250, B2102060, 21/130-470",,,0,,Choose an option,Dry Wall Panel/ HVAC Duct Lift 68kg to 4.55m,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10747,variation,21/310,,Dry Wall Panel Duct Lifter - Dry Wall Panel/ HVAC Duct Lift 68kg to 3.35m,-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79.8,,,,,,,21/310-320,,,"21/135, 21/250, B2102060, 21/130-470",,,0,,Choose an option,Dry Wall Panel/ HVAC Duct Lift 68kg to 3.35m,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10748,variation,B0101045,,Scaffold Boards (Timber) - Scaffold Boards (Timber or GRP)-3.96m,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2.85,,,,,,,B0101030-45,,,"01/420-440, B0101010-20, SAE01 0406010, SAE01 0204025-40",,,0,,Choose an option,Scaffold Boards (Timber or GRP)-3.96m,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10749,variation,B0101040,,Scaffold Boards (Timber) - Scaffold Boards (Timber or GRP)-3.05m,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2.85,,,,,,,B0101030-45,,,"01/420-440, B0101010-20, SAE01 0406010, SAE01 0204025-40",,,0,,Choose an option,Scaffold Boards (Timber or GRP)-3.05m,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10750,variation,B0101035,,Scaffold Boards (Timber) - Scaffold Boards (Timber or GRP)-2.44m,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2.85,,,,,,,B0101030-45,,,"01/420-440, B0101010-20, SAE01 0406010, SAE01 0204025-40",,,0,,Choose an option,Scaffold Boards (Timber or GRP)-2.44m,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10751,variation,B0101030,,Scaffold Boards (Timber) - Scaffold Boards (Timber or GRP)-1.83m,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2.85,,,,,,,B0101030-45,,,"01/420-440, B0101010-20, SAE01 0406010, SAE01 0204025-40",,,0,,Choose an option,Scaffold Boards (Timber or GRP)-1.83m,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10753,variation,B1901070,,"Acrow Props, 1.04-4.88m - No. 4 Acrow Prop",-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5.45,,,,,,,B1901050-70,,,"B1901080, B1901075",,,0,,Choose an option,No. 4 Acrow Prop,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10754,variation,B1901065,,"Acrow Props, 1.04-4.88m - No. 3 Acrow Prop",-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5.45,,,,,,,B1901050-70,,,"B1901080, B1901075",,,0,,Choose an option,No. 3 Acrow Prop,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10755,variation,B1901060,,"Acrow Props, 1.04-4.88m - No.2 Acrow Prop",-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5.45,,,,,,,B1901050-70,,,"B1901080, B1901075",,,0,,Choose an option,No.2 Acrow Prop,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10756,variation,B1901055,,"Acrow Props, 1.04-4.88m - No. 1 Acrow Prop",-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5.45,,,,,,,B1901050-70,,,"B1901080, B1901075",,,0,,Choose an option,No. 1 Acrow Prop,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10757,variation,B1901050,,"Acrow Props, 1.04-4.88m - No. 0 Acrow Prop",-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5.45,,,,,,,B1901050-70,,,"B1901080, B1901075",,,0,,Choose an option,No. 0 Acrow Prop,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10758,variation,B1901100,,"Trench Struts, 0.3-1.68m - Adjustable Steel Trench Struts-No.3, 1.02-1.68m",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4.75,,,,,,,B1901085-100,,,,,,0,,Choose an option,"Adjustable Steel Trench Struts-No.3\, 1.02-1.68m",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
